id,countryname,region,regionname,adminregion,adminregionname,incomelevel,incomelevelname,lendingtype,lendingtypename,year,HALE,EG,pop_totl,CO2,Urb,Hep,OIL_t,Oil
56,South Africa,SSF,Sub-Saharan Africa,SSA,Sub-Saharan Africa (excluding high income),UMC,Upper middle income,IBD,IBRD,2019,56.29,6032.83,59587885,8.031639,2.401767,1160.672,27.27302028,0.457694048
56,South Africa,SSF,Sub-Saharan Africa,SSA,Sub-Saharan Africa (excluding high income),UMC,Upper middle income,IBD,IBRD,2020,55.04,5569.585,60562381,6.914742,2.364289,1189.062,22.10466474,0.364990022
56,South Africa,SSF,Sub-Saharan Africa,SSA,Sub-Saharan Africa (excluding high income),UMC,Upper middle income,IBD,IBRD,2021,52.76,5756.195,61502603,6.967725,2.269845,1232.855,23.84294252,0.387673714
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2000,68.89,24106.88,40567864,7.72138,0.5534056,1471.289,69.78142156,1.720115744
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2001,69.12,24878.38,40850412,7.684513,0.8002259,1560.944,71.84478693,1.758728576
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2002,69.19,25205.32,41431558,7.996914,1.661162,1673.403,73.56912293,1.775678407
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2003,69.13,25481.17,42187645,8.052867,2.128067,1910.706,74.45776921,1.764918834
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2004,69.53,25825.31,42921895,8.281144,2.042762,2017.774,75.09897316,1.749665833
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2005,69.53,26294.45,43653155,8.485705,2.001758,2154.314,77.03860298,1.764788891
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2006,69.99,26899.09,44397319,8.142868,1.999208,2426.256,76.39103212,1.720622638
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2007,69.98,27338.79,45226803,8.28462,2.157701,2597.123,76.97624334,1.702004967
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2008,70.18,27112.53,45954106,7.465994,1.898447,2805.624,73.72127246,1.604236898
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2009,70.43,25860.81,46362946,6.552125,1.185378,2930.589,69.32259626,1.495215517
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2010,70.69,25766.25,46576897,6.252952,0.7566079,2894.228,67.59474645,1.45125053
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2011,70.77,25510.56,46742697,6.271821,0.6493894,2926.374,64.49919513,1.379877484
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2012,70.88,24763.57,46773055,6.144501,0.3555818,2901.496,59.57232818,1.273646294
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2013,71.22,24490.23,46620045,5.589823,-0.0353295,2934.588,57.13667761,1.225581777
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2014,71.28,24937.04,46480882,5.551003,-0.0049416,3045.679,57.29409022,1.232637759
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2015,71.11,25969.84,46444832,5.922696,0.2193255,3185.662,59.36731151,1.278232883
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2016,71.38,26704.34,46484062,5.733817,0.3829717,3341.627,60.84642815,1.308973991
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2017,71.35,27413.33,46593236,6.045843,0.5347375,3543.327,61.07401757,1.310791497
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2018,71.42,27947.32,46797754,5.87913,0.7384812,3674.865,61.89422908,1.322589735
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2019,71.69,28291.63,47134837,5.467843,1.021035,4012.398,61.94284026,1.314162607
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2020,70.63,25073.72,47365655,4.618203,0.7921446,4184.934,49.85379455,1.052530458
57,Spain,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2021,71.11,26721.15,47415794,5.010712,0.4097541,4498.306,54.9729805,1.159381207
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2000,62.4,1958.098,19293054,0.594245,1.734898,171.6556,3.683987,0.190948877
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2001,63.3,1897.611,19600362,0.5802087,1.498642,181.5688,3.581846,0.18274387
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2002,63.9,1952.387,19805752,0.600679,0.9552777,188.8109,3.795555,0.191639025
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2003,63.9,2053.252,19951521,0.6444271,0.6515321,176.8356,3.725388,0.186722005
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2004,60.4,2150.386,20087605,0.6609449,0.5978954,210.6509,3.728719,0.185622875
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2005,64,2270.039,20216524,0.7136786,0.5523533,220.2581,4.26888,0.211157962
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2006,63.9,2427.793,20352411,0.6482033,0.5879343,241.0248,4.38551,0.215478648
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2007,64.3,2575.076,20492545,0.6891482,0.5986533,260.6724,4.646333,0.226732844
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2008,63.7,2710.198,20629378,0.6448668,0.5833824,281.9715,4.27527,0.207241828
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2009,63.1,2788.933,20756435,0.6155151,0.5318114,307.3208,4.411542,0.212538521
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2010,64.5,2994.796,20879089,0.6473846,0.501436,308.0131,4.41956,0.211673986
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2011,65.2,3234.298,21009048,0.7571262,0.5381739,325.0817,4.932088,0.234760185
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2012,65.8,3486.865,21169458,0.8452224,0.6782302,338.7654,5.261632,0.248548262
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2013,65.9,3731.156,20585000,0.7206995,-2.788711,400.2609,4.48304893,0.217782314
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2014,66.2,3932.26,20778000,0.8604822,1.043057,391.4789,5.1443067,0.247584306
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2015,66.4,4060.131,20970000,0.9398331,1.128175,433.8538,4.930894579,0.235140419
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2016,66.6,4217.25,21209000,1.107261,1.434101,457.1153,6.05239,0.285368947
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2017,66.7,4440.512,21444000,1.091583,1.499802,439.2975,6.50265205,0.303238764
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2018,66.9,4495.71,21670000,1.014301,1.547574,499.4718,6.474436,0.298774158
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2019,67.1,4458.435,21803000,1.099454,1.200113,539.3177,6.746712,0.309439618
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2020,69.3,4229.75,21919000,1.010968,1.216971,539.1407,5.798822,0.264556868
58,Sri Lanka,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,2021,66.7,4360.566,22156000,1.025596,1.857952,574.8742,5.466013,0.246705768
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2000,69.26,41561.1,8872109,6.535335,0.1939,2172.993,16.916,1.906649253
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2001,69.34,42013.7,8895960,6.526154,0.3220215,2368.584,16.947,1.905022055
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2002,69.44,42831.02,8924958,6.653958,0.399153,2543.597,16.965,1.900849281
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2003,69.63,43474.58,8958229,6.659329,0.4469387,2651.429,17.07,1.905510565
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2004,69.89,45113.83,8993531,6.456196,0.4669115,2758.132,16.941,1.883687286
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2005,69.96,46188.84,9029572,6.039179,0.4723203,2796.842,16.333917,1.808935905
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2006,70.1,48077.44,9080505,6.067515,0.694033,3049.112,16.261316,1.790794234
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2007,70.21,49261.24,9148092,5.776166,0.928519,3284.056,15.885634,1.736496966
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2008,70.31,48427.76,9219637,5.60867,0.9656531,3474.289,15.608829,1.692998217
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2009,70.46,45973.55,9298515,5.045816,1.035807,3548.65,14.532851,1.562921714
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2010,70.58,48204.66,9378126,5.638792,1.03375,3526.349,15.130237,1.61335399
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2011,70.72,49355.69,9449213,5.12848,1.038088,4663.241,13.961334,1.477512889
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2012,70.66,48788.87,9519374,4.803541,1.117727,4896.023,13.420522,1.409811401
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2013,70.74,48927.6,9600379,4.579632,1.215746,5073.838,13.063883,1.360767424
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2014,70.91,49556.7,9696110,4.411718,1.35346,5193.2,12.894967,1.329911377
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2015,70.76,51197.95,9799186,4.377741,1.411616,5333.402,12.725039,1.298581229
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2016,70.94,51746.7,9923085,4.296033,1.60132,5512.933,13.14796,1.324987139
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2017,70.98,51985.93,10057698,4.163935,1.685372,5637.697,13.399243,1.332237556
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2018,71.06,52363.38,10175214,3.874936,1.488151,5887.644,11.771793,1.156908641
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2019,71.41,53156.86,10278887,3.807786,1.330044,6228.781,11.999299,1.167373374
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2020,70.73,51715.78,10353442,3.65038,1.02894,6554.394,11.19079,1.080876292
59,Sweden,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2021,71.12,54458.36,10415811,3.828871,0.8968138,7060.527,12.234912,1.174648042
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2000,68.35,73749.94,7184250,6.235849,0.4870322,3361.162,12.209,1.699411908
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2001,68.67,74439.46,7229854,6.393421,0.6218653,3591.015,13.079,1.809026849
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2002,68.97,73824.38,7284753,6.122088,0.7919127,3839.387,12.396,1.701636281
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2003,69.06,73254.95,7339001,6.252581,0.7773219,3940.29,12.062,1.643547943
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2004,69.5,74718.69,7389625,6.283052,0.7214659,4122.575,12.347743,1.670956645
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2005,69.67,76282.98,7437115,6.327964,0.6759925,4189.065,12.40372822,1.667814498
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2006,69.87,78893.8,7483934,6.23052,0.6629463,4448.034,12.34427745,1.649436973
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2007,69.99,81254.17,7551117,5.912714,0.9290482,4823.066,11.82656355,1.566200544
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2008,70.15,82481.07,7647675,6.017241,1.305981,5165.475,12.25119563,1.601950348
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2009,70.13,79585.52,7743831,5.766384,1.283458,5401.373,11.906733,1.537576556
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2010,70.36,81315.42,7824909,5.921474,1.076896,5473.5,12.18010935,1.556581597
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2011,70.5,81874.34,7912398,5.345863,1.144479,5849.252,11.270451,1.424403954
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2012,70.56,81964.88,7996861,5.453265,1.091689,6183.486,11.497383,1.437737007
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2013,70.64,82479.92,8089346,5.515501,1.178392,6585.528,11.695986,1.445850629
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2014,70.92,83394.38,8188649,4.995903,1.249961,6826.279,10.612289,1.295975563
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2015,70.76,83806.45,8282396,4.857652,1.168186,7221.055,10.691936,1.290923061
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2016,71.2,84611.1,8373338,4.871378,1.120514,7605.062,10.09417,1.205513261
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2017,71.22,84967.59,8451840,4.70985,0.9629864,7812.738,10.345952,1.224106467
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2018,71.36,86756.6,8514329,4.521942,0.7854177,7944.556,9.934108,1.166751719
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2019,71.53,87123.66,8575280,4.475562,0.7837658,8454.885,10.188705,1.188148375
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2020,70.87,84637.02,8638167,4.154446,0.8199982,8795.408,8.470939,0.9806408
60,Switzerland,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,2021,71.15,88520.32,8704546,4.317193,0.8750308,9834.878,8.486266,0.974923448
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2000,62.21,3514.717,63007815,2.774583,2.468792,226.0258,34.65246994,0.549970983
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2001,62.79,3599.025,63651141,2.882773,4.651245,230.9373,34.17553311,0.536919411
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2002,62.82,3783.754,64266437,3.034656,4.54106,271.7099,36.91461708,0.574399621
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2003,63.11,4018.155,64868166,3.127485,4.447417,286.1548,40.41424346,0.623021213
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2004,63.14,4232.771,65452047,3.377601,4.350224,299.5859,44.836528,0.685028659
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2005,63.82,4372.257,66017420,3.471457,4.236325,321.2765,44.69259456,0.676981842
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2006,64.3,4551.525,66567687,3.497249,4.147755,338.2205,44.30592357,0.665577032
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2007,64.75,4760.667,67102394,3.543681,4.04874,374.2309,43.72204396,0.651572043
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2008,65.19,4805.764,67619830,3.532949,3.951005,417.1668,41.11707248,0.608062346
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2009,65.67,4737.457,68121080,3.404862,3.844361,433.0224,42.33667085,0.62149148
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2010,65.88,5059.357,68579447,3.591217,3.710238,438.3539,43.58720572,0.635572429
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2011,66.21,5070.237,69007208,3.574269,2.523531,471.9894,44.0947235,0.638987213
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2012,66.56,5403.878,69436098,3.812528,2.276996,511.8225,45.83502643,0.660103718
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2013,66.84,5516.612,69845114,3.950865,2.219873,519.093,47.33889498,0.6777696
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2014,67,5541.466,70216367,3.878392,2.140711,555.9257,47.81540988,0.680972427
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2015,67.16,5688.854,70540795,3.965615,2.048128,593.7427,49.06914592,0.695613736
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2016,67.19,5857.781,70859841,3.895124,2.019811,637.0692,50.82234678,0.717223551
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2017,67.36,6076.743,71160187,3.891777,1.963219,652.8677,52.34588793,0.735606385
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2018,67.31,6314.2,71376079,3.847028,1.813816,697.6703,53.44182765,0.748735829
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2019,67.14,6434.538,71522271,3.976938,1.681172,709.0226,54.05247736,0.755743304
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2020,66.75,6035.186,71641484,3.830728,1.611894,774.2476,48.41173043,0.675749967
61,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,2021,65.76,6122.492,71727332,3.729279,1.534935,971.28,48.61071695,0.677715392
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2000,61.4,10027.11,1319774,14.49741,0.6245916,601.0024,1.451556384,1.099852235
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2001,61.5,10399.45,1325567,16.39344,0.1028177,606.1129,1.499495771,1.131210849
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2002,61.9,11170.52,1332011,17.63972,0.1470663,774.127,1.632284835,1.225428946
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2003,61.8,12719.69,1338709,20.27506,0.1642635,795.7949,1.638347279,1.223826298
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2004,62.1,13662.83,1345380,21.41536,0.1567172,903.353,1.761060977,1.308969196
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2005,62.3,15081.57,1294494,27.05281,-4.196988,1010.895,1.966219279,1.518909534
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2006,62.7,17028.17,1297944,29.70398,-0.0764826,1100.71,2.018239898,1.554951445
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2007,62.8,17765.95,1303188,30.25128,0.057508,1179.412,2.082108973,1.597704224
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2008,62.5,18292.74,1308587,29.44328,0.0684322,1086.837,2.215298987,1.692893928
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2009,63.1,17469.09,1310106,28.57357,-0.2319033,1570.682,2.137515484,1.63155919
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2010,63.5,17945.42,1317714,31.13157,0.2316224,1510.127,2.189469316,1.661566406
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2011,64,17753.75,1328019,31.06582,0.4284979,1416.619,2.157309606,1.624456883
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2012,64.5,18973.34,1335194,28.50185,0.2319143,1404.628,1.972764515,1.477511519
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2013,64.3,19564.85,1340557,27.82023,0.137776,1448.86,2.090766511,1.559625224
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2014,64.3,20246.52,1345343,27.60604,0.1375865,1480.944,1.983009977,1.473980967
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2015,64.3,20024.75,1349667,27.19478,0.1447626,1596.793,2.132972736,1.580369629
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2016,63.9,18459.64,1353895,24.87534,0.1832598,1728.522,2.19511442,1.621332836
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2017,64,17537.95,1356633,23.9644,0.1175536,1764.531,1.967306392,1.450138978
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2018,64,17399.46,1359193,23.97606,0.1489614,1752.651,1.695902692,1.247727653
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2019,64.1,17400.97,1363985,24.33018,0.3576522,1878.991,1.693744876,1.241762099
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2020,63.6,15789.61,1366725,21.78353,0.2513851,1895.802,1.446930682,1.058684579
62,Trinidad and Tobago,LCN,Latin America and Caribbean,,,HIC,High income,IBD,IBRD,2021,61.9,15616.29,1367558,20.95611,0.1567611,1857.666,1.41319417,1.033370555
63,Turkey,ECS,Europe and Central Asia,ECA,Europe and Central Asia (excluding high income),UMC,Upper middle income,IBD,IBRD,2000,63.63,6325.096,65425961,3.47028,2.086304,428.1475,30.851,0.471540647
63,Turkey,ECS,Europe and Central Asia,ECA,Europe and Central Asia (excluding high income),UMC,Upper middle income,IBD,IBRD,2001,64.19,5887.686,66245128,3.120553,2.165251,439.6772,28.74,0.433843225
63,Turkey,ECS,Europe and Central Asia,ECA,Europe and Central Asia (excluding high income),UMC,Upper middle income,IBD,IBRD,2002,64.75,6192.186,67048795,3.241917,2.171503,462.4058,30.825,0.459739806
63,Turkey,ECS,Europe and Central Asia,ECA,Europe and Central Asia (excluding high income),UMC,Upper middle income,IBD,IBRD,2003,65.15,6473.463,67831730,3.386053,2.108333,473.9136,30.374,0.44778454
63,Turkey,ECS,Europe and Central Asia,ECA,Europe and Central Asia (excluding high income),UMC,Upper middle income,IBD,IBRD,2004,65.55,7028.755,68592617,3.438657,2.046542,526.6525,31.02,0.45223526
63,Turkey,ECS,Europe and Central Asia,ECA,Europe and Central Asia (excluding high income),UMC,Upper middle income,IBD,IBRD,2005,65.84,7579.372,69329557,3.549306,1.979319,575.3721,30.663,0.442278897
63,Turkey,ECS,Europe and Central Asia,ECA,Europe and Central Asia (excluding high income),UMC,Upper middle income,IBD,IBRD,2006,66.13,8023.151,70045349,3.911452,1.922311,694.4634,31.967,0.456375769
63,Turkey,ECS,Europe and Central Asia,ECA,Europe and Central Asia (excluding high income),UMC,Upper middle income,IBD,IBRD,2007,66.32,8414.254,70158112,4.280427,1.037934,772.1247,32.528,0.463638474
63,Turkey,ECS,Europe and Central Asia,ECA,Europe and Central Asia (excluding high income),UMC,Upper middle income,IBD,IBRD,2008,66.35,8376.149,71051678,4.215612,2.127876,830.8455,31.963,0.449855667
63,Turkey,ECS,Europe and Central Asia,ECA,Europe and Central Asia (excluding high income),UMC,Upper middle income,IBD,IBRD,2009,66.18,7862.871,72039206,4.183302,2.223817,843.4661,32.463,0.45062962
63,Turkey,ECS,Europe and Central Asia,ECA,Europe and Central Asia (excluding high income),UMC,Upper middle income,IBD,IBRD,2010,66.33,8396.924,73142150,4.26766,2.347417,868.3162,31.19,0.426429904
63,Turkey,ECS,Europe and Central Asia,ECA,Europe and Central Asia (excluding high income),UMC,Upper middle income,IBD,IBRD,2011,66.47,9201.337,74223629,4.482811,2.279158,911.6805,30.284,0.408010231
63,Turkey,ECS,Europe and Central Asia,ECA,Europe and Central Asia (excluding high income),UMC,Upper middle income,IBD,IBRD,2012,66.56,9519.815,75175827,4.577614,2.072624,916.5173,32.317,0.429885527
63,Turkey,ECS,Europe and Central Asia,ECA,Europe and Central Asia (excluding high income),UMC,Upper middle income,IBD,IBRD,2013,66.54,10195.85,76147624,4.384122,2.055325,974.6654,34.957,0.459068821
63,Turkey,ECS,Europe and Central Asia,ECA,Europe and Central Asia (excluding high income),UMC,Upper middle income,IBD,IBRD,2014,66.47,10556.12,77181884,4.604101,2.099051,1031.172,35.711,0.462686296
63,Turkey,ECS,Europe and Central Asia,ECA,Europe and Central Asia (excluding high income),UMC,Upper middle income,IBD,IBRD,2015,66.43,11050,78218479,4.702266,2.062196,1040.568,42.421981,0.542352415
63,Turkey,ECS,Europe and Central Asia,ECA,Europe and Central Asia (excluding high income),UMC,Upper middle income,IBD,IBRD,2016,66.44,11264.61,79277962,4.934895,2.053404,1110.579,45.565731,0.574759111
